,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
3,1387956621561667585,1387956621561667584,2021-04-30 04:27:00 ora legale Europa occidentale,2021-04-30,04:27:00,200,151967576,attorneycrump,Ben Crump,,May 25 is the 1-year anniversary of George Floyd’s death. I am calling on Congress to pass the George Floyd Justice in Policing Act by May 25! We must prevent other marginalized individuals from suffering! Show your support for #JusticeInPolicingAct:,en,[],[],[],46,552,2439,['justiceinpolicingact'],[],https://twitter.com/AttorneyCrump/status/1387956621561667585,False,,0,,,,,,,,[],,,,
4,1387921370160537601,1387921143647121408,2021-04-30 02:06:55 ora legale Europa occidentale,2021-04-30,02:06:55,200,151967576,attorneycrump,Ben Crump,,Widespread use and exposure to pesticides like @Bayer-Monsanto's #Roundup can lead to miscarriage AND deadly cancers like non-hodgkin's lymphoma. These disproportionally impact marginalized minorities!,en,"[{'screen_name': 'bayer', 'name': 'bayer ag', 'id': '137319302'}]",[],[],14,23,105,['roundup'],[],https://twitter.com/AttorneyCrump/status/1387921370160537601,False,,0,,,,,,,,[],,,,
5,1387921290972041217,1387921143647121408,2021-04-30 02:06:36 ora legale Europa occidentale,2021-04-30,02:06:36,200,151967576,attorneycrump,Ben Crump,,"Systemic inequalities and environmental racism plagues communities of color. Air pollution is one of many factors hurting Black families. Lead paint, poor water quality, and toxins too!",en,[],[],[],11,27,144,[],[],https://twitter.com/AttorneyCrump/status/1387921290972041217,False,,0,,,,,,,,[],,,,
6,1387921204024127488,1387921143647121408,2021-04-30 02:06:16 ora legale Europa occidentale,2021-04-30,02:06:16,200,151967576,attorneycrump,Ben Crump,,"Medical racial bias toward Black moms is a BIG problem with doctors/nurses ignoring warning signs and symptoms, misdiagnosis, and malpractice!",en,[],[],[],4,16,102,[],[],https://twitter.com/AttorneyCrump/status/1387921204024127488,False,,0,,,,,,,,[],,,,
7,1387921143647121410,1387921143647121408,2021-04-30 02:06:01 ora legale Europa occidentale,2021-04-30,02:06:01,200,151967576,attorneycrump,Ben Crump,,"Miscarriage risk is 43% HIGHER for Black women than white women, finds a new global study. Clearly identified risk factors: ⚠️ Black ethnicity ⚠️ Air pollution ⚠️ Exposure to pesticides ⚠️ Persistent stress ⚠️ Working night shifts ⚠️ Alcohol &amp; smoking.   https://t.co/VRuL4a0ejE",en,[],['https://www.bbc.com/news/health-56889861'],[],19,117,316,[],[],https://twitter.com/AttorneyCrump/status/1387921143647121410,False,,0,,,,,,,,[],,,,
0,1388626535880347652,1388626535880347648,2021-05-02 00:49:00 ora legale Europa occidentale,2021-05-02,00:49:00,200,151967576,attorneycrump,Ben Crump,,"Fascinating history of the song “Strange Fruit” which was made famous by Billie Holiday. Inspired by a 1930s lynching in Indiana, the 80-year-old song is sadly still too relevant today.  https://t.co/Oieu6oPhbf",en,[],[],[],31,318,971,[],[],https://twitter.com/AttorneyCrump/status/1388626535880347652,False,,1,https://pbs.twimg.com/media/E0P9D1HXEAUZ9DS.jpg,,,,,,,[],,,,
1,1388578482511400960,1388578482511400960,2021-05-01 21:38:03 ora legale Europa occidentale,2021-05-01,21:38:03,200,151967576,attorneycrump,Ben Crump,,"Several residents in a Sacramento neighborhood refused to stay silent &amp; put up #BLM signs outside their homes. In response, someone slashed all of their car tires! But Jason Dillard and his neighbors won't be silenced! Let's stand with them and say it loud: BLACK LIVES MATTER!  https://t.co/KK9usSlM4Q",en,[],[],['https://pbs.twimg.com/media/E0U4xKdWYAA5SOJ.jpg'],68,288,1041,['blm'],[],https://twitter.com/AttorneyCrump/status/1388578482511400960,False,,1,https://pbs.twimg.com/media/E0U4xKdWYAA5SOJ.jpg,,,,,,,[],,,,
2,1388515051284299782,1388515051284299776,2021-05-01 17:26:00 ora legale Europa occidentale,2021-05-01,17:26:00,200,151967576,attorneycrump,Ben Crump,,Police shootings of people suffering from mental health crises happen far TOO often! @LifeCampInc is partnering with NYPD to address how police respond to mental illness. We need more work like this to reimagine policing in America! #AllIn4Peace  https://t.co/NwNEn9kBwu,en,"[{'screen_name': 'lifecampinc', 'name': 'life camp, inc.', 'id': '2970339454'}]",[],[],20,69,265,['allin4peace'],[],https://twitter.com/AttorneyCrump/status/1388515051284299782,False,,1,https://pbs.twimg.com/amplify_video_thumb/1388223989802323972/img/mkmQYfIEfCIG7iX5.jpg,,,,,,,[],,,,
3,1388478813177368578,1388478813177368576,2021-05-01 15:02:00 ora legale Europa occidentale,2021-05-01,15:02:00,200,151967576,attorneycrump,Ben Crump,,Barstow HS senior Jamal Willis has been accepted to 6 Ivy League universities! Join me in applauding this young man who dreams of becoming a civil rights litigator &amp; US Senator. He's on his way to greatness! #BlackExcellence 👏🏾👏🏾👏🏾  https://t.co/rVZ4NJpfT7,en,[],[],[],72,314,2639,['blackexcellence'],[],https://twitter.com/AttorneyCrump/status/1388478813177368578,False,,1,https://pbs.twimg.com/amplify_video_thumb/1388223342616981513/img/StIKNZEcGXO_buDC.jpg,,,,,,,[],,,,
4,1388322799924781062,1388322532705460224,2021-05-01 04:42:03 ora legale Europa occidentale,2021-05-01,04:42:03,200,151967576,attorneycrump,Ben Crump,,Why do I advocate for police reform? Because people like Otha Thurmond deserve BETTER!,en,[],[],[],54,261,2597,[],[],https://twitter.com/AttorneyCrump/status/1388322799924781062,False,,0,,,,,,,,[],,,,
5,1388322709726187520,1388322532705460224,2021-05-01 04:41:42 ora legale Europa occidentale,2021-05-01,04:41:42,200,151967576,attorneycrump,Ben Crump,,They’ve tried to justify their overzealous actions by saying they felt threatened... by the walking stick of a 90pd elderly man with macular degeneration and a pacemaker!,en,[],[],[],31,259,1643,[],[],https://twitter.com/AttorneyCrump/status/1388322709726187520,False,,0,,,,,,,,[],,,,
6,1388322532705460225,1388322532705460224,2021-05-01 04:41:00 ora legale Europa occidentale,2021-05-01,04:41:00,200,151967576,attorneycrump,Ben Crump,,"This is Otha Thurmond, a 91-year-old Black man from Memphis. In 2017, he asked @MEM_PoliceDept officers why they were in his neighborhood. They responded with disrespect, before handcuffing &amp; aggressively pushing him against their squad car!  https://t.co/Kc0gARTTgm",en,"[{'screen_name': 'mem_policedept', 'name': 'memphis police dept', 'id': '304094406'}]",[],[],319,1346,2851,[],[],https://twitter.com/AttorneyCrump/status/1388322532705460225,False,,1,https://pbs.twimg.com/amplify_video_thumb/1388245840821690371/img/RZxt7zf9lhvd493i.jpg,,,,,,,[],,,,
7,1388283022605234176,1388283022605234176,2021-05-01 02:04:00 ora legale Europa occidentale,2021-05-01,02:04:00,200,151967576,attorneycrump,Ben Crump,,Nursing home overcrowding has led to a disproportionate number of Black &amp; Latinx deaths! These preventable deaths are too common in Medicaid-funded homes that put 3-4 seniors in a single room! This focus on profits over people must END! Our neglected seniors deserve JUSTICE.,en,[],[],[],12,88,265,[],[],https://twitter.com/AttorneyCrump/status/1388283022605234176,False,,0,,,,,,,,[],,,,
0,1388980018517266432,1388980018517266432,2021-05-03 00:13:37 ora legale Europa occidentale,2021-05-03,00:13:37,200,151967576,attorneycrump,Ben Crump,,We have an historic opportunity to pass meaningful police reform! The George Floyd #JusticeInPolicingAct will prevent suffering &amp; death of so many marginalized minorities. We need to act NOW!  https://t.co/YpjY8mjzJR,en,[],[],[],45,144,639,['justiceinpolicingact'],[],https://twitter.com/AttorneyCrump/status/1388980018517266432,False,,1,https://pbs.twimg.com/amplify_video_thumb/1388978834775711748/img/gI-dvqcJwnU7efww.jpg,,,,,,,[],,,,
1,1388959479618686977,1388959479618686976,2021-05-02 22:52:00 ora legale Europa occidentale,2021-05-02,22:52:00,200,151967576,attorneycrump,Ben Crump,,"Jacob Blake was brutally shot 7 times in the BACK in front of his 3 young children. While he survived, Jacob is now PARALYZED, his family is traumatized, and they have yet to get JUSTICE for this unjustifiable and excessive use of force. Add your name:",en,[],[],[],59,652,2643,[],[],https://twitter.com/AttorneyCrump/status/1388959479618686977,False,,0,,,,,,,,[],,,,
2,1388881470144532482,1388881470144532480,2021-05-02 17:42:01 ora legale Europa occidentale,2021-05-02,17:42:01,200,151967576,attorneycrump,Ben Crump,,"Our Black Queens deserve better than medical neglect! When doctors and nurses fail to address the racial disparities in healthcare, we MUST fill gaps with technology, like this innovative system that will hopefully save lives of Black mothers and babies!   https://t.co/1CGFtDHWjh",en,[],['https://blavity.com/backed-by-serena-williams-this-maternity-healthcare-startup-aims-to-save-black-mothers-and-babies?category1=news&category2=life-style'],[],19,157,725,[],[],https://twitter.com/AttorneyCrump/status/1388881470144532482,False,,0,,,,,,,,[],,,,
3,1388858816490397699,1388858816490397696,2021-05-02 16:12:00 ora legale Europa occidentale,2021-05-02,16:12:00,200,151967576,attorneycrump,Ben Crump,,"Drill Sgt. Anisha Johnson is using her angelic voice to teach new recruits about Martin Luther King Jr., John F. Kennedy &amp; more! #BlackExcellence  https://t.co/YuCJ3ct6qe",en,[],[],[],94,768,4166,['blackexcellence'],[],https://twitter.com/AttorneyCrump/status/1388858816490397699,False,,1,https://pbs.twimg.com/amplify_video_thumb/1388225752580112395/img/cUap5gCUyPuyIHvw.jpg,,,,,,,[],,,,
4,1388673974440189953,1388673847570825216,2021-05-02 03:57:30 ora legale Europa occidentale,2021-05-02,03:57:30,200,151967576,attorneycrump,Ben Crump,,"In the video, you can hear Ms. Bottom cry out “I am hurting really bad!” then one cop say to another “That’s good police work, baby.” One more example of why we need police reform in America! #JusticeInPolicingAct",en,[],[],[],53,370,1453,['justiceinpolicingact'],[],https://twitter.com/AttorneyCrump/status/1388673974440189953,False,,0,,,,,,,,[],,,,
5,1388673901769728001,1388673847570825216,2021-05-02 03:57:13 ora legale Europa occidentale,2021-05-02,03:57:13,200,151967576,attorneycrump,Ben Crump,,She was going 10 MPH over the speed limit! They approached her with GUNS DRAWN then tore her rotator cuff while forcing her to lay face-down on the ground.,en,[],[],[],19,222,806,[],[],https://twitter.com/AttorneyCrump/status/1388673901769728001,False,,0,,,,,,,,[],,,,
0,1389345022403883008,1389345022403883008,2021-05-04 00:24:00 ora legale Europa occidentale,2021-05-04,00:24:00,200,151967576,attorneycrump,Ben Crump,,Wow! Thanks @aaronlmorrison &amp; @jseewerap for highlighting our work at @BenCrumpLaw as we fight injustice and give voice to the voiceless. ✊🏾   https://t.co/8uaky1xmAX,en,"[{'screen_name': 'aaronlmorrison', 'name': 'aaron l. morrison', 'id': '15645913'}, {'screen_name': 'jseewerap', 'name': 'john seewer', 'id': '77024036'}, {'screen_name': 'bencrumplaw', 'name': 'ben crump law, pllc', 'id': '877341770081808385'}]",['https://apnews.com/article/death-of-george-floyd-race-and-ethnicity-5d55136da447c4231870f1400cd47e13'],[],15,75,393,[],[],https://twitter.com/AttorneyCrump/status/1389345022403883008,False,,0,,,,,,,,[],,,,
1,1389300181192032259,1389300181192032256,2021-05-03 21:25:49 ora legale Europa occidentale,2021-05-03,21:25:49,200,151967576,attorneycrump,Ben Crump,,"As we lay Andrew Brown Jr. to rest today I want everyone to remember that North Carolina police took a father away from his children &amp; his beloved family. Rest In Power, Andrew Brown Jr.! We MUST carry on his memory by seeking justice for his death! #SayHisName  https://t.co/ULQxP0Jl6J",en,[],[],[],63,294,1493,['sayhisname'],[],https://twitter.com/AttorneyCrump/status/1389300181192032259,False,,1,https://pbs.twimg.com/amplify_video_thumb/1389296030911500295/img/mAPgXB7BXtiZ7Kko.jpg,,,,,,,[],,,,
2,1389264248979742733,1389264248979742720,2021-05-03 19:03:02 ora legale Europa occidentale,2021-05-03,19:03:02,200,151967576,attorneycrump,Ben Crump,,"As Florida's FIRST Black Supreme Court Justice, Joseph Hatchett has inspired me and so many others over the years. His fight for justice and equality will live on. Rest in Power, Justice Hatchett. 🙏🏾  https://t.co/2DaUEf6CAC",en,[],[],['https://pbs.twimg.com/media/E0eoeAUWEAoXZ6Y.jpg'],18,160,1324,[],[],https://twitter.com/AttorneyCrump/status/1389264248979742733,False,,1,https://pbs.twimg.com/media/E0eoeAUWEAoXZ6Y.jpg,,,,,,,[],,,,
3,1389206105021165569,1389206105021165568,2021-05-03 15:12:00 ora legale Europa occidentale,2021-05-03,15:12:00,200,151967576,attorneycrump,Ben Crump,,Our financial institutions have a LONG history of discriminating against POC. We must hold banks accountable for racist behavior! Speak TRUTH to POWER and share your #BankingWhileBlack story!  https://t.co/G6GoJjKfcq,en,[],[],[],39,145,525,['bankingwhileblack'],[],https://twitter.com/AttorneyCrump/status/1389206105021165569,False,,1,https://pbs.twimg.com/media/E0P84y1XEAUaQOb.jpg,,,,,,,[],,,,
4,1389124083548364802,1389124083548364800,2021-05-03 09:46:04 ora legale Europa occidentale,2021-05-03,09:46:04,200,151967576,attorneycrump,Ben Crump,,Civil rights attorney Benjamin Crump to be honored by university in Texas  https://t.co/ab8zWQhHUW via @nypost,en,"[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]",['https://nypost.com/2021/05/01/benjamin-crump-to-be-honored-by-texas-southern-university/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],18,76,486,[],[],https://twitter.com/AttorneyCrump/status/1389124083548364802,False,,0,,,,,,,,[],,,,
6,1389044293562769408,1389044293562769408,2021-05-03 04:29:01 ora legale Europa occidentale,2021-05-03,04:29:01,200,151967576,attorneycrump,Ben Crump,,"Former GA deputy Cody Griggers admitted to falsely charging Black folks to strip them of voting rights &amp; bragged about beating a Black man. People like him SHOULDN'T be allowed to work in public services, ESP as an officer! We must demand police reform!  https://t.co/vshsG2KQAG",en,[],['https://fal.cn/3f6Z2'],[],114,1168,3313,[],[],https://twitter.com/AttorneyCrump/status/1389044293562769408,False,,0,,,,,,,,[],,,,
0,1389717479803572230,1389717479803572224,2021-05-05 01:04:01 ora legale Europa occidentale,2021-05-05,01:04:01,200,151967576,attorneycrump,Ben Crump,,No. No. No. Guilty. Guilty. Guilty.   https://t.co/tC95w0ITUc,en,[],['https://www.nbcnews.com/news/nbcblk/derek-chauvin-files-motion-new-trial-george-floyd-case-alleging-n1266341'],[],522,851,5521,[],[],https://twitter.com/AttorneyCrump/status/1389717479803572230,False,,0,,,,,,,,[],,,,
1,1389678472994377729,1389678472994377728,2021-05-04 22:29:01 ora legale Europa occidentale,2021-05-04,22:29:01,200,151967576,attorneycrump,Ben Crump,,Thank you @TIME for following us on the journey to justice for the Floyd family and the countless other minority victims who were wrongfully harmed and unjustifiably killed. We MUST continue to help David beat Goliath ✊🏾  https://t.co/fgURTqcx4e,en,"[{'screen_name': 'time', 'name': 'time', 'id': '14293310'}]",['https://fal.cn/3f9KW'],[],61,182,896,[],[],https://twitter.com/AttorneyCrump/status/1389678472994377729,False,,0,,,,,,,,[],,,,
2,1389639965915627521,1389639965915627520,2021-05-04 19:56:00 ora legale Europa occidentale,2021-05-04,19:56:00,200,151967576,attorneycrump,Ben Crump,,"POC are exposed to more pollution from nearly ALL emission sources! With historical roots, our people have suffered from this environmental racism for many decades — inc. asthma &amp; respiratory illnesses! Breathing clean air is a RIGHT!  https://t.co/aJHHfTYZLd",en,[],['https://www.nytimes.com/2021/04/28/climate/air-pollution-minorities.html'],[],20,158,451,[],[],https://twitter.com/AttorneyCrump/status/1389639965915627521,False,,0,,,,,,,,[],,,,
3,1389589889155485702,1389589889155485696,2021-05-04 16:37:01 ora legale Europa occidentale,2021-05-04,16:37:01,200,151967576,attorneycrump,Ben Crump,,In 2019 Nijeer Parks was FALSELY arrested for crimes he did not commit! He fought for over a YEAR to clear his name against a faulty facial recognition match — the ONLY evidence used against him! We need federal oversight of facial recognition tech!   https://t.co/EDuIuHOYfk,en,[],['https://www.cnn.com/2021/04/29/tech/nijeer-parks-facial-recognition-police-arrest/'],[],23,213,822,[],[],https://twitter.com/AttorneyCrump/status/1389589889155485702,False,,0,,,,,,,,[],,,,
4,1389402654678388743,1389402654678388736,2021-05-04 04:13:01 ora legale Europa occidentale,2021-05-04,04:13:01,200,151967576,attorneycrump,Ben Crump,,NJ teacher Howard Zlotkin told his students that George Floyd was a criminal who “got arrested &amp; killed because he wouldn’t comply.” He was rightfully suspended but this wasn't an isolated incident. He's the one who said the quiet part out loud!   https://t.co/bfIuwTDtdE,en,[],['https://longisland.news12.com/nj-teacher-suspended-after-profane-floyd-comments-to-class'],[],33,136,619,[],[],https://twitter.com/AttorneyCrump/status/1389402654678388743,False,,0,,,,,,,,[],,,,
